Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount,Location,Size,Color,Season,Review Rating,Subscription,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
206,52,Female,Handbag,Accessories,85,West Virginia,S,White,Summer,3.7,Yes,2-Day Ship,No,No,20,Venmo,Monthly
207,67,Male,Sunglasses,Accessories,32,Oregon,S,Green,Spring,3.6,No,2-Day Ship,No,Yes,22,PayPal,Bi-Weekly
208,51,Male,Sweater,Clothing,46,West Virginia,XL,Purple,Spring,4.7,No,Free Shipping,Yes,Yes,42,PayPal,Bi-Weekly
209,18,Male,Sweater,Clothing,36,Mississippi,M,Gray,Winter,4.9,Yes,Standard,No,Yes,23,Debit Card,Monthly
210,56,Male,Shoes,Footwear,64,New York,M,Green,Fall,3.2,Yes,Store Pickup,Yes,No,27,Venmo,Monthly
211,38,Female,Sweater,Clothing,27,West Virginia,S,Silver,Winter,4.4,Yes,Store Pickup,Yes,No,10,Cash,Monthly
212,49,Female,Sneakers,Footwear,68,Mississippi,S,Teal,Summer,4.7,Yes,Next Day Air,Yes,No,12,Cash,Fortnightly
213,19,Female,Pants,Clothing,90,Maine,S,White,Spring,4.0,Yes,Store Pickup,Yes,No,30,Debit Card,Quarterly
214,25,Female,Pants,Clothing,33,Alabama,L,Turquoise,Spring,4.1,Yes,2-Day Ship,Yes,Yes,27,Credit Card,Quarterly
215,41,Female,Handbag,Accessories,88,Montana,M,Gray,Fall,4.2,No,Store Pickup,Yes,No,30,Cash,Fortnightly
216,69,Female,Jeans,Clothing,48,Louisiana,L,Violet,Fall,3.7,No,2-Day Ship,No,No,18,Credit Card,Bi-Weekly
217,37,Female,Sweater,Clothing,46,New Hampshire,XL,Silver,Spring,4.2,Yes,Express,No,No,42,Credit Card,Monthly
218,33,Female,Skirt,Clothing,60,Oregon,XL,Green,Fall,4.0,Yes,Standard,No,No,32,Debit Card,Quarterly
219,21,Male,Blouse,Clothing,81,Arkansas,L,Violet,Summer,3.5,No,Next Day Air,No,No,3,PayPal,Quarterly
220,33,Female,Skirt,Clothing,38,Arkansas,S,Charcoal,Fall,3.5,Yes,2-Day Ship,Yes,Yes,39,Cash,Monthly
221,54,Female,Jeans,Clothing,87,Kentucky,S,Black,Fall,2.7,No,Free Shipping,Yes,Yes,33,Debit Card,Monthly
222,23,Female,Handbag,Accessories,35,Wyoming,XL,Green,Spring,3.2,Yes,Free Shipping,No,No,13,Cash,Fortnightly
223,23,Male,Sandals,Footwear,11,Maine,S,Black,Winter,3.8,No,Standard,Yes,No,19,Credit Card,Bi-Weekly
224,64,Male,Dress,Clothing,98,Louisiana,S,Charcoal,Winter,4.5,No,Store Pickup,No,Yes,47,PayPal,Weekly
225,49,Female,Sweater,Clothing,19,Mississippi,XL,Gray,Winter,4.4,Yes,Standard,No,Yes,38,PayPal,Monthly
226,70,Female,Shorts,Clothing,75,Kentucky,L,Charcoal,Fall,3.0,No,Store Pickup,No,No,18,Venmo,Weekly
227,22,Female,Sandals,Footwear,62,West Virginia,XL,Charcoal,Spring,3.5,No,Store Pickup,No,No,48,Cash,Fortnightly
228,66,Male,Sweater,Clothing,67,Louisiana,S,Pink,Spring,3.6,No,2-Day Ship,Yes,No,21,Debit Card,Fortnightly
229,52,Female,Sweater,Clothing,22,Wyoming,M,Green,Fall,4.0,Yes,Express,No,No,33,Bank Transfer,Annually
230,67,Male,Sunglasses,Accessories,39,Maine,XL,Charcoal,Fall,3.3,No,Express,Yes,No,44,Cash,Annually
231,26,Female,Shorts,Clothing,10,West Virginia,M,Black,Fall,3.9,No,Store Pickup,Yes,No,29,Bank Transfer,Quarterly
232,26,Female,Handbag,Accessories,81,Massachusetts,S,Pink,Winter,3.4,Yes,Express,Yes,Yes,12,Venmo,Weekly
233,60,Female,Blouse,Clothing,64,Alabama,M,Violet,Fall,2.8,No,Next Day Air,Yes,No,7,Venmo,Monthly
234,48,Female,Skirt,Clothing,96,West Virginia,L,Gold,Summer,3.9,Yes,Express,No,Yes,39,Bank Transfer,Monthly
235,53,Female,Handbag,Accessories,87,West Virginia,XL,Purple,Spring,4.8,Yes,Express,No,Yes,20,Venmo,Bi-Weekly
236,28,Female,Jeans,Clothing,70,Massachusetts,S,Charcoal,Spring,3.0,Yes,2-Day Ship,No,No,6,Credit Card,Annually
237,34,Male,Coat,Outerwear,86,Wyoming,S,Silver,Spring,3.4,Yes,Express,No,No,27,Cash,Fortnightly
238,51,Male,Sneakers,Footwear,57,Delaware,L,Olive,Spring,2.7,Yes,Standard,Yes,No,11,PayPal,Annually
239,56,Male,Sweater,Clothing,26,Mississippi,XL,Silver,Summer,4.9,No,Express,Yes,Yes,50,Debit Card,Bi-Weekly
240,45,Male,Sweater,Clothing,88,Oregon,M,Turquoise,Fall,4.7,No,Standard,Yes,Yes,32,Venmo,Quarterly
241,31,Female,Dress,Clothing,70,Arkansas,L,Olive,Winter,3.1,No,Next Day Air,No,No,22,PayPal,Annually
242,52,Female,Shirt,Clothing,77,Massachusetts,M,Turquoise,Summer,4.3,No,2-Day Ship,No,No,44,PayPal,Fortnightly
243,66,Male,Sweater,Clothing,81,New Hampshire,L,Turquoise,Winter,4.7,No,Store Pickup,No,No,13,Cash,Annually
244,64,Male,Sandals,Footwear,58,Hawaii,M,Teal,Winter,3.0,No,2-Day Ship,Yes,Yes,37,PayPal,Monthly
245,62,Female,Sweater,Clothing,57,West Virginia,S,Gold,Summer,2.6,No,Store Pickup,No,No,2,Bank Transfer,Fortnightly
246,30,Female,Sneakers,Footwear,45,Maine,S,Green,Fall,5.0,No,Next Day Air,Yes,No,47,Bank Transfer,Annually
247,63,Female,Sunglasses,Accessories,23,Maine,L,Gray,Spring,4.3,Yes,Express,Yes,No,7,Credit Card,Quarterly
248,37,Female,Dress,Clothing,100,Maine,L,Maroon,Summer,5.0,Yes,Store Pickup,Yes,No,43,PayPal,Fortnightly
249,43,Female,Jeans,Clothing,85,Hawaii,S,Violet,Fall,3.5,Yes,Standard,Yes,Yes,46,PayPal,Weekly
250,60,Female,Jeans,Clothing,66,Maine,L,Gold,Spring,4.2,No,Express,Yes,No,17,Cash,Monthly
251,59,Male,Sweater,Clothing,53,New York,S,Gold,Fall,2.7,Yes,Express,Yes,Yes,20,Cash,Fortnightly
252,41,Male,Blouse,Clothing,31,Kentucky,M,Violet,Summer,3.7,Yes,Free Shipping,Yes,Yes,19,Credit Card,Quarterly
253,46,Female,Skirt,Clothing,46,Wyoming,L,Turquoise,Summer,3.5,Yes,Free Shipping,Yes,Yes,18,PayPal,Fortnightly
254,51,Male,Coat,Outerwear,43,Massachusetts,XL,Silver,Summer,3.4,No,Store Pickup,Yes,Yes,37,Venmo,Bi-Weekly
255,46,Female,Handbag,Accessories,82,Montana,XL,Silver,Summer,3.0,No,Standard,Yes,No,13,Venmo,Monthly
256,25,Female,Blouse,Clothing,24,Mississippi,M,Purple,Spring,3.7,No,Free Shipping,No,Yes,20,Bank Transfer,Weekly
257,33,Female,Dress,Clothing,55,Kentucky,M,Pink,Fall,3.3,Yes,Express,No,No,10,Venmo,Annually
258,32,Male,Jeans,Clothing,12,New York,XL,Gold,Fall,4.3,No,Express,No,No,38,PayPal,Quarterly
259,22,Male,Dress,Clothing,61,Missouri,S,White,Winter,3.6,No,2-Day Ship,No,Yes,10,Cash,Bi-Weekly
260,39,Female,Sneakers,Footwear,86,Mississippi,M,Gold,Spring,2.8,No,Standard,Yes,No,50,Debit Card,Monthly
261,19,Male,Coat,Outerwear,60,Wyoming,XL,Gray,Spring,3.0,Yes,Free Shipping,No,Yes,11,Debit Card,Bi-Weekly
262,55,Female,Shorts,Clothing,21,Louisiana,M,Violet,Summer,2.5,Yes,Free Shipping,Yes,No,35,Bank Transfer,Quarterly
263,53,Male,Skirt,Clothing,37,Alabama,XL,Green,Fall,4.3,Yes,Next Day Air,Yes,No,48,Debit Card,Quarterly
264,32,Female,Sunglasses,Accessories,51,Missouri,XL,Gold,Fall,3.8,No,Next Day Air,Yes,Yes,38,Debit Card,Bi-Weekly
265,55,Male,Shirt,Clothing,56,Arkansas,S,Gold,Fall,4.8,Yes,Express,No,Yes,2,Debit Card,Monthly
266,32,Female,Shorts,Clothing,21,Arkansas,XL,Violet,Spring,3.6,No,Free Shipping,No,No,2,PayPal,Quarterly
267,18,Male,Jeans,Clothing,30,Delaware,S,Purple,Winter,3.4,Yes,Store Pickup,No,Yes,10,PayPal,Bi-Weekly
268,22,Male,Shoes,Footwear,74,Delaware,XL,Gray,Fall,4.1,No,Next Day Air,Yes,No,27,PayPal,Fortnightly
269,63,Female,Dress,Clothing,24,New York,L,Black,Fall,4.3,No,Standard,Yes,No,34,Venmo,Fortnightly
270,58,Male,Sweater,Clothing,29,Kentucky,L,Teal,Summer,3.0,No,Next Day Air,Yes,No,18,Credit Card,Weekly
271,21,Female,Pants,Clothing,72,New York,L,Gray,Summer,3.1,No,Store Pickup,No,Yes,34,PayPal,Bi-Weekly
272,32,Female,Sneakers,Footwear,55,New Hampshire,S,Purple,Summer,3.2,Yes,2-Day Ship,Yes,No,46,Credit Card,Annually
273,22,Female,Skirt,Clothing,60,Louisiana,M,Maroon,Winter,2.8,Yes,Store Pickup,No,No,17,PayPal,Quarterly
274,20,Female,Skirt,Clothing,89,Louisiana,XL,Gray,Winter,3.3,Yes,Express,Yes,No,32,Bank Transfer,Weekly
275,39,Female,Shirt,Clothing,91,Missouri,XL,Pink,Winter,3.0,No,Store Pickup,Yes,No,7,Debit Card,Annually
276,22,Female,Sneakers,Footwear,48,Mississippi,M,Teal,Winter,3.4,No,Express,No,No,47,Bank Transfer,Bi-Weekly
277,50,Female,Sneakers,Footwear,74,Maine,XL,Turquoise,Summer,3.2,No,Express,Yes,No,42,Debit Card,Monthly
278,33,Male,Sneakers,Footwear,69,Arkansas,S,White,Spring,2.5,No,Express,Yes,No,46,Bank Transfer,Annually
279,35,Female,Pants,Clothing,68,New Hampshire,L,Olive,Fall,3.7,Yes,Free Shipping,No,No,22,Venmo,Bi-Weekly
280,60,Male,Coat,Outerwear,73,Montana,M,Violet,Fall,3.1,Yes,Store Pickup,Yes,No,35,PayPal,Weekly
281,49,Male,Sandals,Footwear,77,Hawaii,L,Charcoal,Summer,3.6,No,Standard,Yes,Yes,39,PayPal,Annually
282,31,Female,Shorts,Clothing,63,Kentucky,L,Olive,Fall,5.0,No,2-Day Ship,Yes,No,38,Credit Card,Weekly
283,52,Male,Shorts,Clothing,37,Montana,S,Gold,Summer,2.9,Yes,Store Pickup,No,No,22,Debit Card,Quarterly
284,26,Male,Shoes,Footwear,45,Arkansas,L,Violet,Winter,4.2,No,2-Day Ship,No,Yes,25,Venmo,Quarterly
285,64,Female,Sneakers,Footwear,67,Wyoming,M,Pink,Summer,2.5,No,Next Day Air,Yes,Yes,24,Cash,Fortnightly
286,54,Female,Shorts,Clothing,63,New Hampshire,M,Violet,Winter,4.0,Yes,2-Day Ship,Yes,No,1,PayPal,Annually
287,54,Female,Sandals,Footwear,31,Alabama,S,Silver,Winter,4.4,No,2-Day Ship,Yes,Yes,29,PayPal,Fortnightly
288,48,Male,Pants,Clothing,40,Wyoming,XL,Teal,Spring,3.3,No,Standard,Yes,Yes,36,Venmo,Quarterly
289,33,Male,Sandals,Footwear,97,New York,M,Black,Spring,4.9,Yes,2-Day Ship,No,Yes,15,Venmo,Fortnightly
290,68,Male,Sweater,Clothing,10,Maine,XL,Green,Fall,4.7,Yes,Next Day Air,No,Yes,45,Cash,Fortnightly
291,48,Male,Handbag,Accessories,13,New York,XL,Green,Winter,3.2,No,Store Pickup,Yes,No,25,Bank Transfer,Annually
292,69,Female,Dress,Clothing,93,New York,XL,Black,Winter,2.8,No,2-Day Ship,Yes,Yes,23,Venmo,Fortnightly
293,44,Female,Shirt,Clothing,28,Louisiana,XL,White,Summer,2.7,Yes,Next Day Air,No,Yes,48,PayPal,Monthly
294,30,Female,Sneakers,Footwear,98,New York,L,Black,Fall,4.2,No,2-Day Ship,Yes,Yes,9,Cash,Monthly
295,24,Male,Blouse,Clothing,38,Hawaii,L,Teal,Summer,3.3,Yes,2-Day Ship,No,No,45,Venmo,Fortnightly
296,24,Female,Sneakers,Footwear,29,Oregon,M,Gold,Summer,4.6,No,Store Pickup,Yes,Yes,13,Cash,Monthly
297,60,Male,Jeans,Clothing,84,Kentucky,L,Silver,Fall,3.7,Yes,Free Shipping,Yes,No,33,PayPal,Quarterly
298,45,Male,Pants,Clothing,72,Wyoming,XL,Turquoise,Fall,4.7,Yes,Store Pickup,Yes,No,14,PayPal,Bi-Weekly
299,40,Female,Sandals,Footwear,29,West Virginia,S,Violet,Spring,3.4,No,2-Day Ship,Yes,Yes,47,Debit Card,Monthly
300,45,Female,Dress,Clothing,14,Delaware,S,Silver,Winter,3.2,Yes,Standard,No,Yes,15,PayPal,Fortnightly
301,44,Male,Jeans,Clothing,98,Louisiana,M,Teal,Fall,2.9,No,2-Day Ship,No,Yes,47,Debit Card,Fortnightly
302,47,Female,Pants,Clothing,18,Oregon,L,Gray,Spring,3.1,No,Next Day Air,Yes,Yes,20,Bank Transfer,Weekly
303,64,Male,Sandals,Footwear,71,Rhode Island,XL,Maroon,Fall,3.0,Yes,2-Day Ship,No,No,36,Credit Card,Annually
304,21,Male,Shorts,Clothing,24,New York,M,Gold,Fall,5.0,No,Next Day Air,No,No,40,Debit Card,Monthly
305,61,Female,Handbag,Accessories,71,Mississippi,L,Violet,Summer,3.2,Yes,Free Shipping,No,No,40,Venmo,Weekly
306,59,Female,Sunglasses,Accessories,33,Alabama,S,Silver,Fall,3.7,Yes,Standard,No,No,6,Venmo,Monthly
307,59,Male,Dress,Clothing,97,Wyoming,M,Black,Winter,4.4,Yes,Free Shipping,No,No,49,Cash,Quarterly
308,24,Male,Sweater,Clothing,97,Missouri,M,Gold,Spring,3.3,Yes,Next Day Air,Yes,Yes,39,Bank Transfer,Bi-Weekly
309,21,Male,Shirt,Clothing,76,Alabama,XL,Black,Summer,3.1,No,Next Day Air,No,No,9,PayPal,Monthly
310,43,Female,Skirt,Clothing,55,Arkansas,XL,Charcoal,Fall,3.9,No,Standard,No,Yes,26,PayPal,Fortnightly
311,64,Male,Sunglasses,Accessories,27,New York,L,Gray,Spring,3.0,No,Free Shipping,No,Yes,20,Venmo,Quarterly
312,39,Male,Shirt,Clothing,81,Montana,M,Gold,Fall,4.6,Yes,Standard,Yes,Yes,20,Bank Transfer,Quarterly
313,69,Female,Skirt,Clothing,85,Alabama,S,Black,Fall,4.2,No,Express,No,No,3,Credit Card,Weekly
314,24,Female,Dress,Clothing,53,West Virginia,L,Purple,Summer,2.8,Yes,Store Pickup,Yes,No,49,Bank Transfer,Quarterly
315,33,Female,Pants,Clothing,29,Oregon,L,Gold,Spring,3.9,No,Express,No,No,35,Cash,Monthly
316,30,Female,Skirt,Clothing,12,Oregon,S,Green,Summer,4.9,No,Next Day Air,Yes,Yes,20,Venmo,Bi-Weekly
317,30,Female,Coat,Outerwear,56,Arkansas,M,Violet,Summer,3.1,Yes,Express,Yes,No,27,Venmo,Quarterly
318,52,Female,Sunglasses,Accessories,16,Mississippi,S,Olive,Summer,2.5,No,Standard,No,No,18,Cash,Monthly
319,46,Male,Dress,Clothing,18,Massachusetts,S,Olive,Winter,3.8,Yes,2-Day Ship,No,Yes,48,Credit Card,Fortnightly
320,26,Male,Shorts,Clothing,45,New York,XL,Teal,Spring,4.1,Yes,Express,No,No,33,Bank Transfer,Fortnightly
321,45,Male,Pants,Clothing,65,Kentucky,XL,Gold,Summer,2.5,No,Standard,Yes,Yes,20,Venmo,Bi-Weekly
322,29,Female,Sneakers,Footwear,38,Arkansas,XL,Violet,Spring,4.4,No,Store Pickup,Yes,Yes,49,Debit Card,Bi-Weekly
323,35,Male,Sneakers,Footwear,33,Rhode Island,S,Olive,Winter,4.4,No,Standard,No,No,14,Bank Transfer,Bi-Weekly
324,47,Female,Sandals,Footwear,48,Wyoming,XL,Charcoal,Spring,4.8,Yes,Free Shipping,Yes,Yes,28,Credit Card,Quarterly
325,33,Male,Blouse,Clothing,66,Montana,XL,Gray,Fall,3.6,Yes,Express,No,Yes,5,Debit Card,Annually
326,22,Male,Shoes,Footwear,76,Rhode Island,M,Black,Spring,2.8,No,Store Pickup,No,No,26,Debit Card,Bi-Weekly
327,46,Male,Sweater,Clothing,74,Hawaii,XL,Charcoal,Winter,4.9,Yes,Standard,No,No,25,Credit Card,Monthly
328,69,Male,Shirt,Clothing,49,Massachusetts,XL,Green,Summer,3.1,Yes,Store Pickup,No,No,1,PayPal,Fortnightly
329,53,Male,Dress,Clothing,51,Maine,M,Green,Spring,2.9,Yes,Express,Yes,Yes,44,Venmo,Weekly
330,24,Female,Blouse,Clothing,86,Montana,L,Silver,Fall,4.6,No,Express,Yes,Yes,47,Bank Transfer,Bi-Weekly
331,21,Female,Shirt,Clothing,24,Wyoming,S,Purple,Spring,3.3,No,Free Shipping,No,Yes,50,Credit Card,Monthly
332,59,Male,Blouse,Clothing,70,Maine,M,Pink,Winter,3.8,Yes,Express,Yes,Yes,22,Debit Card,Weekly
333,52,Male,Shorts,Clothing,18,Rhode Island,XL,Purple,Fall,4.6,No,Express,Yes,No,30,Venmo,Monthly
334,18,Female,Jeans,Clothing,51,Hawaii,S,Purple,Fall,4.4,Yes,Express,Yes,Yes,9,Debit Card,Fortnightly
335,23,Female,Sweater,Clothing,22,Delaware,L,Gold,Winter,3.1,No,Express,No,No,45,Venmo,Fortnightly
336,66,Male,Shoes,Footwear,76,Mississippi,L,Black,Spring,3.3,No,Store Pickup,Yes,Yes,47,Venmo,Fortnightly
337,33,Male,Blouse,Clothing,35,Wyoming,S,Turquoise,Winter,4.6,Yes,Express,No,No,0,Cash,Quarterly
338,28,Male,Coat,Outerwear,54,Montana,XL,Purple,Spring,3.6,No,2-Day Ship,No,Yes,47,PayPal,Fortnightly
339,44,Female,Sunglasses,Accessories,75,Arkansas,L,Turquoise,Summer,3.4,No,2-Day Ship,No,Yes,42,PayPal,Annually
340,49,Female,Sneakers,Footwear,18,Hawaii,XL,Violet,Winter,4.9,Yes,Standard,Yes,No,7,Credit Card,Annually
341,48,Female,Skirt,Clothing,47,Oregon,L,Charcoal,Fall,3.6,Yes,2-Day Ship,Yes,No,32,Debit Card,Bi-Weekly
342,31,Female,Pants,Clothing,97,Louisiana,S,White,Summer,3.8,Yes,2-Day Ship,Yes,No,34,Debit Card,Fortnightly
343,43,Female,Handbag,Accessories,31,Hawaii,M,Maroon,Spring,4.1,Yes,Store Pickup,Yes,No,12,PayPal,Weekly
344,21,Male,Shorts,Clothing,47,Delaware,XL,Purple,Fall,3.3,No,Standard,Yes,No,45,Cash,Fortnightly
345,28,Female,Sneakers,Footwear,36,Massachusetts,S,Black,Fall,2.9,No,Express,Yes,No,50,Debit Card,Fortnightly
346,42,Female,Shorts,Clothing,60,Montana,M,Green,Summer,2.7,No,Express,No,Yes,46,Bank Transfer,Annually
347,18,Female,Dress,Clothing,29,Montana,XL,Turquoise,Summer,4.4,Yes,Store Pickup,Yes,No,33,Credit Card,Fortnightly
348,42,Male,Shoes,Footwear,70,Louisiana,XL,Charcoal,Winter,3.9,No,Express,Yes,No,17,Credit Card,Quarterly
349,34,Male,Pants,Clothing,42,Rhode Island,XL,Pink,Spring,4.7,No,Free Shipping,Yes,Yes,5,Bank Transfer,Annually
350,68,Female,Shoes,Footwear,56,Louisiana,XL,Green,Fall,3.6,Yes,Free Shipping,No,No,40,Cash,Monthly
351,68,Male,Shorts,Clothing,95,West Virginia,L,Maroon,Winter,2.8,No,Express,No,Yes,37,Venmo,Fortnightly
352,47,Male,Sneakers,Footwear,23,Alabama,XL,Gold,Fall,2.6,Yes,2-Day Ship,Yes,Yes,7,Debit Card,Monthly
353,36,Male,Shoes,Footwear,96,New Hampshire,XL,Teal,Winter,3.4,No,Next Day Air,Yes,No,40,Bank Transfer,Quarterly
354,45,Male,Dress,Clothing,13,Montana,M,Gray,Summer,2.7,No,Standard,No,No,22,Bank Transfer,Monthly
355,62,Male,Shirt,Clothing,41,West Virginia,XL,Black,Winter,3.3,No,Express,Yes,No,47,Venmo,Monthly
356,64,Male,Sunglasses,Accessories,32,Alabama,S,Silver,Summer,4.0,Yes,Free Shipping,No,Yes,46,Credit Card,Fortnightly
357,68,Male,Shorts,Clothing,50,Alabama,M,Black,Fall,3.0,No,Free Shipping,No,No,23,Debit Card,Bi-Weekly
358,53,Male,Shirt,Clothing,12,Rhode Island,M,Gold,Summer,4.8,No,2-Day Ship,Yes,No,39,Bank Transfer,Weekly
359,60,Female,Sandals,Footwear,21,Massachusetts,XL,Green,Summer,2.9,No,2-Day Ship,No,No,8,Venmo,Weekly
360,63,Male,Pants,Clothing,47,Massachusetts,L,White,Fall,4.6,Yes,2-Day Ship,Yes,No,1,Venmo,Bi-Weekly
361,49,Female,Pants,Clothing,98,Louisiana,M,White,Fall,4.1,Yes,Express,Yes,No,15,Credit Card,Annually
362,27,Female,Coat,Outerwear,66,New Hampshire,M,Pink,Spring,4.6,No,Store Pickup,No,No,45,PayPal,Monthly
363,30,Male,Shorts,Clothing,57,Hawaii,M,Silver,Summer,2.7,Yes,Free Shipping,Yes,Yes,6,Cash,Fortnightly
364,36,Male,Coat,Outerwear,78,Arkansas,S,Black,Spring,4.3,Yes,Next Day Air,No,Yes,29,Cash,Quarterly
365,31,Male,Coat,Outerwear,85,New Hampshire,S,Turquoise,Winter,3.9,Yes,Free Shipping,No,Yes,4,Bank Transfer,Monthly
366,21,Male,Sweater,Clothing,45,West Virginia,S,Teal,Fall,3.6,Yes,Next Day Air,Yes,No,19,Cash,Fortnightly
367,55,Male,Dress,Clothing,48,Arkansas,M,Gold,Fall,2.9,No,Standard,Yes,No,37,Credit Card,Weekly
368,65,Male,Shoes,Footwear,18,Mississippi,XL,Teal,Spring,4.3,Yes,2-Day Ship,Yes,Yes,1,Bank Transfer,Quarterly
369,52,Female,Skirt,Clothing,25,Arkansas,S,Maroon,Fall,3.9,No,Next Day Air,No,No,8,PayPal,Bi-Weekly
370,21,Female,Sweater,Clothing,49,Hawaii,M,Teal,Fall,4.7,No,Standard,Yes,No,25,Debit Card,Bi-Weekly
371,65,Female,Shirt,Clothing,92,Massachusetts,L,Purple,Winter,3.8,Yes,2-Day Ship,Yes,Yes,43,PayPal,Weekly
372,38,Male,Jeans,Clothing,10,Mississippi,S,Gray,Summer,3.5,Yes,2-Day Ship,No,Yes,11,Debit Card,Fortnightly
373,21,Female,Shoes,Footwear,73,Wyoming,M,Silver,Winter,4.7,Yes,2-Day Ship,No,Yes,28,Bank Transfer,Bi-Weekly
374,21,Female,Handbag,Accessories,29,New York,S,Gold,Winter,4.8,Yes,Free Shipping,No,Yes,22,Bank Transfer,Bi-Weekly
375,55,Male,Shoes,Footwear,76,Wyoming,S,Purple,Spring,4.0,No,Next Day Air,No,No,7,Bank Transfer,Annually
376,48,Male,Sweater,Clothing,53,Louisiana,L,Turquoise,Spring,4.9,No,Express,No,Yes,22,Credit Card,Quarterly
377,50,Male,Sunglasses,Accessories,94,Rhode Island,S,Violet,Summer,4.8,No,2-Day Ship,Yes,No,20,Debit Card,Quarterly
378,51,Female,Sunglasses,Accessories,35,Missouri,XL,Pink,Fall,3.4,No,Standard,No,Yes,20,Cash,Quarterly
379,28,Female,Shoes,Footwear,59,Missouri,XL,Black,Summer,4.4,Yes,2-Day Ship,Yes,Yes,5,PayPal,Annually
380,21,Male,Skirt,Clothing,83,Wyoming,L,Teal,Winter,3.8,Yes,Free Shipping,No,Yes,22,Cash,Weekly
381,50,Female,Pants,Clothing,97,New Hampshire,M,Olive,Summer,4.2,Yes,Express,Yes,No,11,Debit Card,Fortnightly
382,23,Male,Shirt,Clothing,19,Montana,XL,White,Winter,2.6,No,Express,Yes,No,0,Debit Card,Fortnightly
383,29,Female,Pants,Clothing,52,Wyoming,XL,Green,Spring,3.4,No,Standard,Yes,Yes,38,Debit Card,Annually
384,22,Male,Dress,Clothing,43,New Hampshire,L,White,Summer,3.5,Yes,Next Day Air,No,No,17,Debit Card,Quarterly
385,56,Male,Sneakers,Footwear,86,Kentucky,XL,Gray,Fall,2.8,Yes,Standard,Yes,Yes,10,Venmo,Weekly
386,22,Female,Jeans,Clothing,78,Arkansas,M,Teal,Summer,4.9,No,Free Shipping,No,No,36,PayPal,Weekly
387,61,Male,Sunglasses,Accessories,25,Delaware,M,Maroon,Fall,3.0,Yes,Next Day Air,No,Yes,7,Debit Card,Weekly
388,33,Male,Pants,Clothing,59,Wyoming,S,Black,Winter,3.1,No,Next Day Air,Yes,No,38,Credit Card,Fortnightly
389,43,Female,Handbag,Accessories,34,Montana,L,Gray,Winter,4.9,No,Free Shipping,Yes,No,29,Debit Card,Fortnightly
390,25,Male,Blouse,Clothing,60,Delaware,M,Charcoal,Winter,3.1,Yes,Free Shipping,No,Yes,28,Credit Card,Bi-Weekly
391,54,Male,Shoes,Footwear,77,Missouri,M,Turquoise,Summer,2.6,Yes,Next Day Air,Yes,Yes,46,PayPal,Monthly
392,33,Female,Blouse,Clothing,28,Rhode Island,M,Gray,Fall,2.5,Yes,Next Day Air,Yes,Yes,48,Bank Transfer,Weekly
393,55,Male,Shoes,Footwear,79,Massachusetts,S,Violet,Fall,4.8,No,Free Shipping,No,No,47,Debit Card,Fortnightly
394,56,Female,Coat,Outerwear,88,West Virginia,L,Violet,Fall,3.7,Yes,Next Day Air,No,Yes,9,PayPal,Fortnightly
395,20,Female,Skirt,Clothing,32,Delaware,L,Turquoise,Summer,4.4,No,Free Shipping,Yes,Yes,29,Venmo,Fortnightly
396,57,Female,Handbag,Accessories,39,Delaware,M,Green,Summer,3.0,No,Next Day Air,No,No,46,Venmo,Quarterly
397,23,Male,Shorts,Clothing,69,Hawaii,L,Silver,Fall,2.8,Yes,Express,Yes,Yes,36,Debit Card,Fortnightly
398,44,Male,Dress,Clothing,89,Hawaii,XL,Olive,Fall,3.4,No,Express,No,Yes,30,Credit Card,Annually
399,60,Female,Dress,Clothing,67,Missouri,XL,Gray,Spring,3.0,Yes,Store Pickup,No,No,11,Venmo,Weekly
400,55,Male,Skirt,Clothing,36,Delaware,M,Charcoal,Spring,4.1,Yes,Express,No,No,29,Debit Card,Fortnightly
401,54,Female,Jeans,Clothing,72,Arkansas,S,Violet,Winter,4.5,Yes,Standard,Yes,Yes,21,Credit Card,Monthly
402,51,Female,Shirt,Clothing,35,Oregon,M,Charcoal,Winter,3.4,No,2-Day Ship,No,No,21,Bank Transfer,Bi-Weekly
403,38,Male,Sneakers,Footwear,48,Rhode Island,M,Turquoise,Spring,3.5,No,Express,No,No,44,Debit Card,Weekly
404,34,Male,Dress,Clothing,28,New York,S,Black,Winter,2.8,No,Next Day Air,No,No,10,Credit Card,Annually
405,31,Male,Skirt,Clothing,56,New York,M,Purple,Winter,4.9,No,Free Shipping,Yes,No,4,Debit Card,Bi-Weekly
406,60,Male,Shoes,Footwear,48,Delaware,M,Maroon,Spring,4.9,No,Free Shipping,Yes,No,38,Venmo,Weekly
407,63,Male,Shoes,Footwear,85,New Hampshire,M,Silver,Summer,3.0,No,2-Day Ship,Yes,No,20,Debit Card,Weekly
408,38,Female,Dress,Clothing,40,Missouri,L,Purple,Fall,3.3,No,Store Pickup,No,Yes,21,Cash,Weekly
409,33,Male,Jeans,Clothing,89,Kentucky,S,Charcoal,Fall,3.0,No,Next Day Air,No,Yes,44,Bank Transfer,Monthly
410,34,Male,Skirt,Clothing,58,Arkansas,L,Black,Fall,3.5,No,Express,No,No,35,Debit Card,Quarterly
411,43,Male,Sneakers,Footwear,44,Massachusetts,XL,Violet,Winter,4.5,No,2-Day Ship,Yes,Yes,8,Credit Card,Bi-Weekly
